rn	auc	thresh	direction	Group	alpha
CTGF	58.4955489614242	-1.19762314310664	greater	9	0
SEPP1	59.7853610286847	-0.267417271505867	greater	9	0
HERC5	50.3709198813056	-0.522367923440276	less	9	0
EREG	69.7141444114747	-0.694149447436943	greater	9	0
CCL26	61.1899109792288	-0.270435273255757	greater	9	0
CXCL12	50.2848664688428	-0.944989848647608	greater	9	0
C12orf75	55.759643916914	-0.918812438967277	greater	9	0
KCNMA1	54.6780415430265	-0.339402610451112	greater	9	0
KIAA1199	75.5331355093965	0.203729140722845	greater	9	0
SERPINE2	57.1800197823939	-0.857585310010095	greater	9	0
CCNB1	55.8565776458952	-0.781320016492129	less	9	0
SFRP1	59.3313550939665	1.65523183052367	greater	9	0
GADD45A	54.7705242334321	0.114193356538822	greater	9	0
PHACTR1	50.0731948565778	-1.82619530081702	greater	9	0
KRTAP1-5	62.2725024727993	-0.472020248201415	greater	9	0
CD36	59.5608308605343	-0.554216361769522	greater	9	0
SOD2	58.6815034619189	-0.530650615013173	less	9	0
CALD1	54.0514342235407	-0.788731641754827	greater	9	0
UBE2S	53.7111770524234	-0.858136158263099	less	9	0
PTTG1	56.5855588526212	-0.737162524500411	less	9	0
HIST1H1C	51.2166172106825	-0.681878398319664	greater	9	0
FBXO32	59.0079129574679	-0.878257842909083	less	9	0
PLIN2	51.8674579624135	-0.645930592526364	less	9	0
GLRX	65.758654797231	0.188163774838238	greater	9	0
AURKA	53.7319485657765	-0.692413979919072	less	9	0
THBS1	64.0227497527203	1.19427838062644	greater	9	0
COL6A1	65.206726013848	0.351486202052044	greater	9	0
BIRC5	57.6805143422354	-0.730338525834463	less	9	0
ITGA5	57.3956478733935	-0.0829852845692275	greater	9	0
ID1	50.2670623145402	-0.833877323059255	greater	9	0
SPP1	54.8545994065285	-0.695627796150447	greater	9	0
CXCL1	51.5905044510386	-0.667558493361926	less	9	0
IER3	57.8427299703266	-0.140890945353064	greater	9	0
BIRC3	50.9139465875371	-0.528813383740949	less	9	0
PLP1	53.8377843719093	-1.24815184839118	greater	9	0
RRM2	53.7220573689417	-1.06889902416361	less	9	0
FGF7	65.8229475766569	-0.79197038284547	greater	9	0
COL3A1	58.6706231454008	-0.327396519098073	greater	9	0
CCND1	62.8387734915926	-0.114545250388401	greater	9	0
EDN1	55.7240356083086	-0.295963262666742	greater	9	0
ADAMTS6	54.3303659742829	-0.264752973017156	greater	9	0
CTHRC1	71.0059347181013	1.93949708125686	greater	9	0
KRTAP2-3	52.7645895153311	-0.290408288524644	greater	9	0
TPX2	60.6389713155292	-0.62550528462522	less	9	0
HIST1H4C	55.8466864490603	-0.546808379573865	less	9	0
ADM	56.408506429278	-0.508286923142767	greater	9	0
FST	52.3491592482691	-0.548128052655975	greater	9	0
BGN	62.8417408506433	1.18863375562425	greater	9	0
RGS2	56.4619188921861	-0.837522662875269	greater	9	0
BMP2	51.3620178041542	-0.260273058299275	greater	9	0
NRG1	51.135509396637	-0.464204361937132	less	9	0
CD9	53.2670623145401	-0.43259092788099	less	9	0
NNMT	51.9930761622158	-0.679466605805951	greater	9	0
CTSD	62.2067260138477	-0.377923904566276	less	9	0
MIR143HG	54.0217606330366	-0.284309687631023	greater	9	0
COL1A2	56.8941641938676	-0.257505728621244	greater	9	0
AP1S2	56.9248269040554	-1.49063750511845	less	9	0
G0S2	58.3887240356085	-0.177349452156291	greater	9	0
ID2	52.2977250247281	-1.12286255810636	greater	9	0
LMOD1	52.0267062314539	-0.268308277039568	greater	9	0
HSPA5	50.2205736894164	-0.748552470682901	less	9	0
LXN	52.7408506429278	-0.489986648407098	less	9	0
ID4	55.1078140454995	-1.1646842675819	less	9	0
HAS2	56.6132542037586	-0.374148265137965	greater	9	0
FHL2	66.3303659742833	0.78981916647361	greater	9	0
APCDD1	55.969337289812	-0.540569803997169	greater	9	0
CENPA	52.190900098912	-0.560072267256344	less	9	0
TMSB4X	69.1043521266074	1.40980232611619	greater	9	0
IFIH1	55.2660731948567	-0.326034503330483	greater	9	0
COLEC10	54.2373887240356	-0.09408716435565	greater	9	0
PRSS23	50.417408506429	-0.578833736836069	greater	9	0
HMMR	50.0969337289812	-0.542937234066695	less	9	0
RND3	51.6913946587535	0.199503213692117	greater	9	0
TFAP2A	51.297725024728	-1.37325791262804	less	9	0
WISP2	54.1058358061329	-0.731898179568861	greater	9	0
SPARC	54.7517309594461	-0.259405573798082	greater	9	0
FTL	63.8981206726017	0.632043797326287	greater	9	0
AQP1	61.9559841740855	-0.285702447265523	greater	9	0
SPOCK1	55.4530168150346	0.14776413099979	greater	9	0
KPNA2	64.1572700296736	-0.539817278771286	less	9	0
CDC20	53.9584569732938	-0.641826443043687	less	9	0
CSRP2	51.0623145400594	-0.429411745381985	less	9	0
KIAA0101	51.4955489614243	-0.626717968044141	less	9	0
F3	62.4198813056383	-0.291591364144562	greater	9	0
CLEC2B	52.3491592482691	-0.555342641068386	greater	9	0
TSLP	64.9525222551932	-0.549223497943223	greater	9	0
COL15A1	69.8367952522258	1.02077953784016	greater	9	0
GPM6B	55.6320474777448	-1.29742153183291	less	9	0
PDLIM1	54.4658753709197	-0.170623950106908	greater	9	0
CAV1	50.5539070227498	0.524943136746585	greater	9	0
SLC7A11	51.7754698318497	-0.442599966270244	less	9	0
C11orf96	54.2888229475766	-0.335245204229036	greater	9	0
EFEMP1	53.8209693372897	-0.0939181888357797	greater	9	0
FOSL1	52.9080118694361	-0.819274266428077	greater	9	0
GTSE1	55.3254203758655	-0.705240660062985	less	9	0
MAP1B	51.0761622156281	0.388901614683029	less	9	0
CDKN3	57.7932739861523	-0.872284993813854	less	9	0
PEG10	64.8852621167164	0.00316773594028807	greater	9	0
ANXA1	59.1186943620178	-0.61188015430471	less	9	0
CYTL1	67.9297725024732	0.385627196105815	greater	9	0
HPGD	53.9020771513354	-0.337906279324677	greater	9	0
STMN1	62.1829871414441	-0.708963074550234	less	9	0
SYNPO2	61.5341246290804	-0.325264090636681	greater	9	0
CENPE	50.8496538081108	-0.493603764260885	less	9	0
CDK1	51.5153313550942	-0.494575177317657	greater	9	0
IL6ST	69.119683481702	0.307741272464486	greater	9	0
AKAP3	55.6181998021759	-0.15648443518949	greater	9	0
HLA-B	56.8456973293769	-0.0374122159758945	less	9	0
ID3	52.7982195845699	-0.802642511625359	greater	9	0
MGST1	61.4846686449061	-0.176998904719868	greater	9	0
FOSB	57.3897131552922	-0.630744074734184	greater	9	0
OMG	54.2571711177052	-0.109705224239891	greater	9	0
C10orf10	54.1177052423343	-0.38108648285752	less	9	0
CXCL3	50.1196834817013	-0.404741907889062	less	9	0
COL6A3	60.2640949554902	-0.231515764438045	greater	9	0
GAPDH	66.7131552917907	0.68619046908466	greater	9	0
CKS2	53.8516320474777	-0.535649492660152	less	9	0
COL6A2	58.1998021760637	1.25354239506804	greater	9	0
GLIPR1	62.0919881305641	-0.49343689853082	greater	9	0
FAM211A	60.6587537091991	-0.418226164037731	greater	9	0
PSAP	63.1503461918893	-0.416435227858019	less	9	0
PLK1	50.6973293768546	-0.487911420001354	less	9	0
CRTAC1	50.2106824925813	-0.450122200243351	greater	9	0
FGF5	60.1552917903066	-0.420672805307435	greater	9	0
CLDN11	54.1839762611278	-0.546375714493723	greater	9	0
LAMP5	55.1701285855587	-0.246195677257688	greater	9	0
TPM1	69.691394658754	0.616159923554217	greater	9	0
IFI6	54.353115727003	-0.260772994543642	greater	9	0
TUBA1C	54.9070227497527	0.148512988269106	less	9	0
NEK2	52.269040553907	-0.256683497071428	greater	9	0
STC1	64.3704253214644	-0.404867933554881	greater	9	0
B2M	51.351137487636	0.242380054221294	greater	9	0
AC131025.8	54.3679525222553	-0.251238508944685	greater	9	0
ITGB8	62.0642927794266	-0.558981202104643	greater	9	0
PMP22	59.975272007913	-1.39600799434376	less	9	0
PLAT	58.6201780415429	-0.575131593818469	greater	9	0
TMEM47	57.1177052423344	-0.395827164994083	greater	9	0
FAM83D	52.5984174085064	-0.443035880978815	less	9	0
NUSAP1	55.5430267062315	-0.585277589503179	less	9	0
ARL4C	69.1444114737886	0.683794335722816	greater	9	0
PCOLCE	54.2047477744807	-0.561277007208358	greater	9	0
LGALS3	55.4451038575668	-0.869081022040755	less	9	0
NOV	51.5677546983185	-0.688367890684286	greater	9	0
TGFBR1	74.8476755687438	1.13045949107558	greater	9	0
ZFP36L2	52.2354104846687	-0.196628888208954	less	9	0
TIMP1	60.0395647873395	0.281847860726471	greater	9	0
JAG1	50.5054401582592	-0.278005809113056	less	9	0
BST2	66.1503461918895	0.706113475481127	greater	9	0
CSTB	55.3590504451042	-0.570104562152798	greater	9	0
CXCL14	53.452027695351	-0.148536501178656	greater	9	0
LMO7	65.8595450049457	-0.118719313337775	greater	9	0
PRELP	55.3402571711177	-0.442826356946258	less	9	0
COL14A1	59.8545994065284	0.391012819713196	greater	9	0
TXNIP	60.0850642927794	-0.936512266037838	less	9	0
ZC3HAV1	53.4698318496539	-0.519777767014079	greater	9	0
SERINC2	72.8877349159254	-0.413342911645923	greater	9	0
COL12A1	76.1251236399612	-0.322579590561353	greater	9	0
TK1	50.0118694362018	-0.587193680660919	less	9	0
CEBPD	52.7497527200793	-0.917638154468337	greater	9	0
BASP1	54.1839762611276	0.777802679172469	less	9	0
TUBA1B	60.6636993076162	-0.357499211072356	less	9	0
MBP	50.891196834817	-0.445882563696648	less	9	0
MFAP4	53.158259149357	-0.140037951890289	greater	9	0
DDIT4	51.6063303659741	-0.320512884344792	greater	9	0
TNC	53.1701285855588	-0.478717280924507	greater	9	0
ANLN	55.7339268051434	-0.673280184890394	less	9	0
IL7R	54.981206726014	-0.406501174932483	greater	9	0
NLRP1	52.6726013847677	-0.624858939395843	greater	9	0
SORBS2	52.8793273986153	-0.735516357347019	less	9	0
DEPDC1	52.8338278931751	-0.506612819162701	less	9	0
CCNB2	51.620178041543	-0.476667066241467	less	9	0
ITGA2	56.4727992087043	-0.627220803315706	greater	9	0
PTGR1	53.7725024727992	-0.331403770648712	less	9	0
S100A6	80.9060336300693	1.27918331609969	greater	9	0
PRC1	53.6300692383778	-0.616142028827153	less	9	0
USP53	53.1295746785362	-0.453143493944868	greater	9	0
PHLDA2	50.1414441147379	0.0046280325397976	less	9	0
LDHA	51.2433234421364	-0.58615843583018	greater	9	0
COL4A2	51.9149357072207	-0.415987279009933	greater	9	0
HSP90B1	66.7715133531163	0.237687842800061	greater	9	0
LOXL2	62.211671612265	0.163554578142371	greater	9	0
NQO1	54.5776458951533	-0.525312615337631	less	9	0
TXN	51.2363996043522	-0.21759197903031	greater	9	0
LGALS1	60.1691394658755	0.505781474885556	greater	9	0
VGLL3	54.7230464886251	-0.624457101175436	less	9	0
RCAN1	59.347181008902	-0.244604218375588	greater	9	0
TXNRD1	62.8595450049454	0.441635998515975	greater	9	0
SAT1	53.4253214638971	-0.751140705087402	less	9	0
MMP2	54.9020771513354	0.266717595012239	greater	9	0
CAPG	50.0118694362016	0.453040650789867	greater	9	0
AEBP1	57.862512363996	-1.09240630431274	less	9	0
FABP5	54.1414441147379	-0.737275710290722	less	9	0
TUBA1A	56.2324431256182	-0.895999497985898	less	9	0
MIR145	52.8328387734914	-0.227900990453453	greater	9	0
HMGB2	54.3293768545994	-0.481310263526184	less	9	0
NUPR1	53.8219584569733	-0.522098270209411	less	9	0
CTSL	59.6330365974283	-0.567417285649527	less	9	0
ADAMTS1	51.3620178041543	-0.377334958819897	less	9	0
CALR	68.0474777448073	0.568030390014413	greater	9	0
GPNMB	60.0445103857567	-0.647833335072957	less	9	0
KYNU	56.9060336300693	-0.222998676600345	greater	9	0
CLSPN	55.1800197823937	-0.87596551204451	less	9	0
DCN	56.8941641938674	-0.299818554403107	greater	9	0
FOXD1	51.1097922848665	-0.538856315967889	less	9	0
RP5-839B4.8	69.6805143422358	-0.293018989063357	greater	9	0
RAMP1	59.5291790306625	-0.71435639671737	greater	9	0
IL6	57.2334322453018	-0.400522297025191	greater	9	0
GNG11	53.2898120672602	-0.275395396378105	greater	9	0
KIF2C	52.4431256181998	-0.449086763769534	less	9	0
IFI44L	56.6716122650843	-0.50371143414861	greater	9	0
SCD	51.7299703264095	-0.47297475565771	less	9	0
DSTN	61.0128585558854	0.11043918609576	greater	9	0
CDA	55.4243323442141	-0.45080235897547	greater	9	0
MFSD12	54.8684470820969	-0.768139784119335	less	9	0
C1R	59.4005934718101	-0.452843820501965	less	9	0
HTRA1	52.074183976261	-0.548314776598986	greater	9	0
COL4A1	55.2512363996043	-0.308173465710443	greater	9	0
VMP1	65.6429277942631	-0.241903949435174	less	9	0
H2AFX	57.1612265084075	-0.370767998299017	less	9	0
CADM1	53.6716122650841	-0.670487952259344	less	9	0
NUF2	54.2680514342236	-0.49885518334021	less	9	0
UBE2T	55.4817012858556	-0.429045408914634	less	9	0
MAD2L1	53.5717111770524	-0.463102001501557	less	9	0
DUSP1	58.1671612265089	-0.390259097808082	greater	9	0
SQSTM1	51.5034619188922	-0.0999940266811183	less	9	0
NTRK2	56.51137487636	-0.406232847831197	greater	9	0
SGOL2	50.5618199802176	-0.425155974141597	less	9	0
AURKB	54.9287833827893	-0.529522259458272	less	9	0
JUN	64.4124629080119	-0.953702648370743	less	9	0
SOX4	59.7744807121662	-1.07536153607625	less	9	0
BAALC	54.5202769535113	0.122679504208881	greater	9	0
BTG1	63.9376854599407	-1.16156948415618	less	9	0
HIST1H2AC	54.0059347181012	-0.676204254580926	greater	9	0
CDC25B	57.9861523244312	-0.486546925535225	less	9	0
HSD17B6	52.4134520276951	-0.281319459003201	greater	9	0
MYBL2	55.3333333333334	-0.571721070364756	less	9	0
SMURF2	52.86646884273	-0.596885359165387	greater	9	0
TUBB4B	58.7655786350149	-0.616070164926455	less	9	0
TNFRSF11B	53.9901088031651	-0.134943839368864	greater	9	0
GDF6	62.5905044510389	-0.316046849930507	greater	9	0
FTH1	66.1028684470822	0.19741151184698	greater	9	0
COTL1	54.9436201780416	-0.370773155413962	greater	9	0
ATP2B1	54.6765578635017	0.127675136084411	greater	9	0
GCLM	51.1206726013844	-0.526129832396567	greater	9	0
CDC42EP3	66.0959446092982	0.2305150913089	greater	9	0
DDIT3	59.8061325420376	-0.589878014718932	less	9	0
SAMD9	51.5529179030666	-0.548288568895965	greater	9	0
SLC12A8	61.4767556874384	0.162991251110666	greater	9	0
TRIB3	53.1434223541051	-0.541398033887405	greater	9	0
AXL	70.3857566765583	0.313258961940757	greater	9	0
PCNA	55.6409495548962	-0.606231863240745	less	9	0
HJURP	50.6330365974283	-0.313301888908278	greater	9	0
LIF	56.0484668644908	-0.331781293980498	greater	9	0
ERRFI1	69.7972304648869	0.672900781611504	greater	9	0
GDF15	52.9426310583583	-0.520990748084811	greater	9	0
ATAD2	52.299703264095	-0.372771101611015	less	9	0
HHEX	56.2413452027695	-0.426428696048439	less	9	0
HMGB3	52.2502472799209	-0.348838607929143	less	9	0
FOXF2	51.9426310583578	-0.29940495290351	greater	9	0
CCNA2	55.6092977250247	-0.451297030094413	less	9	0
PCSK2	52.4935707220571	-0.28744744837043	greater	9	0
PHLDA1	55.3105835806134	0.615610573892052	greater	9	0
ZWINT	54.9268051434224	-0.363355775322474	less	9	0
KCNE4	50.8189910979229	-0.387698663906177	less	9	0
JUNB	52.3966369930762	0.151011334249691	less	9	0
PRR11	52.8545994065282	-0.554112984740392	less	9	0
HN1	50.6646884272997	-0.733382963775659	less	9	0
TYMS	54.8318496538081	-0.565767810279287	less	9	0
COL5A2	60.0405539070229	0.116548759785972	greater	9	0
RPL22L1	55.4451038575668	-0.0849419688280328	greater	9	0
FOS	53.4441147378833	-0.0762087068028751	greater	9	0
DAB2	54.2007912957469	-0.0184613855972884	greater	9	0
CEP55	55.2769535113749	-0.604363770732792	less	9	0
OSR2	52.0900098911969	-0.376594051164786	greater	9	0
CKS1B	53.1315529179031	-0.626566540024571	less	9	0
TGM2	58.2640949554899	-0.389193560730049	greater	9	0
ASPH	56.71018793274	0.138729914651555	greater	9	0
C1S	60.0761622156281	-0.413657617030761	less	9	0
BDNF	64.1819980217611	0.332518125002479	greater	9	0
MFGE8	61.0029673590508	-0.227275576116394	greater	9	0
LINC00968	59.6498516320476	-0.35633239784154	greater	9	0
GBP1	59.9258160237392	-0.294774726207893	greater	9	0
SDC2	54.4549950544016	-0.440247035056514	less	9	0
CBLN2	56.1226508407519	-0.0485296181454084	greater	9	0
DDX58	56.4569732937685	-0.276818796048091	greater	9	0
ABI3BP	52.4114737883284	-0.275510096118854	less	9	0
ENPP2	53.1127596439168	-0.402677199193994	greater	9	0
AKR1C3	52.9416419386744	-0.196310744195525	greater	9	0
BIRC7	51.1295746785363	-0.370830305944986	greater	9	0
VCL	60.3926805143423	0.461837309668072	greater	9	0
IL7	67.6646884273	-0.296992907172752	greater	9	0
MCM4	52.0741839762613	-0.586439727195361	greater	9	0
HELLS	54.1028684470821	-0.412108654897716	less	9	0
XAF1	60.9980217606333	-0.34126443602748	greater	9	0
NUAK1	62.4104846686455	-0.244860082720198	greater	9	0
F2RL2	55.08803165183	-0.417076279735889	greater	9	0
PRKCDBP	60.213649851632	0.298900628989327	greater	9	0
TNXB	51.3066271018792	-0.171258176112092	greater	9	0
ITGA1	51.0751730959446	-0.381835566292592	less	9	0
ISG20	56.6162215628093	-0.390697199633362	greater	9	0
WNT5A	61.4174085064296	0.353699683159059	greater	9	0
PARP14	52.75568743818	-0.400768049167008	less	9	0
EGR1	52.3481701285853	0.000254131169789715	greater	9	0
LTBP1	59.8476755687435	0.739586667878704	greater	9	0
IER2	52.5143422354104	-0.0387870085901022	greater	9	0
FAM43A	55.929772502473	-0.397225909862642	greater	9	0
PRDM1	55.1948565776464	-0.364182150116795	greater	9	0
TNFSF15	53.6805143422354	-0.136276122300378	greater	9	0
UGCG	50.1038575667656	-0.558648833420023	less	9	0
HEY1	54.562809099901	-0.381723580887847	greater	9	0
PRRX1	51.9188921859545	-0.583075478798527	less	9	0
HGF	53.4777448071217	-0.307792932880208	less	9	0
FGF1	60.1236399604351	-0.342935087689782	greater	9	0
APOBEC3B	52.0771513353116	-0.501177761286719	less	9	0
AC104654.2	60.9010880316521	-0.293506341099272	greater	9	0
CNN1	53.9485657764589	-0.130894446783246	greater	9	0
ITGA8	53.0178041543025	-0.163164752329168	greater	9	0
GREM2	70.9307616221565	-0.31731807833163	greater	9	0
FGF19	54.86646884273	-0.0555410583027911	greater	9	0
SPATS2L	62.3669634025719	0.185983011884057	greater	9	0
IFITM3	60.4203758654797	0.290193246735068	greater	9	0
PKDCC	56.9653808110782	-0.343148776833857	greater	9	0
ECM1	50.5084075173094	-0.559495464224605	greater	9	0
ANGPT1	64.5272007912957	0.00683896860350307	greater	9	0
CCDC80	57.4055390702278	-0.335280231226154	greater	9	0
ENTPD1	55.4876360039565	-0.498314963625163	less	9	0
OLFML2B	53.9159248269042	-0.473906719393517	greater	9	0
GXYLT2	51.2621167161227	-0.264362569786262	less	9	0
HLA-C	59.11078140455	-0.427445844588957	less	9	0
HLA-A	58.2373887240356	-0.334254791609844	less	9	0
NTN4	51.272997032641	-0.325731282616178	less	9	0
OLFM2	51.1285855588527	-0.454684305576691	greater	9	0
CAMK2N1	53.5064292779426	-0.0382058617032796	less	9	0
ALCAM	62.8476755687441	-0.0707531274543016	greater	9	0
VWA5A	57.1097922848667	-0.262778834912987	greater	9	0
PTGER3	55.0098911968349	-0.0756069305625671	greater	9	0
WFDC1	53.2997032640949	-0.130594015778172	greater	9	0
TUBB	56.057368941642	0.251633544411665	less	9	0
LY6E	73.138476755688	1.10103512937795	greater	9	0
MTSS1	53.1750741839763	-0.399688102057554	less	9	0
TMSB10	77.4421364985169	1.43448922108899	greater	9	0
KCNJ2	55.9465875370922	-0.30134183417001	greater	9	0
CRIM1	59.5746785361031	0.339366249902885	greater	9	0
DDAH1	58.3244312561822	0.497812607145638	greater	9	0
RUNX1T1	59.654797230465	-0.373803486781759	greater	9	0
CTSC	59.2067260138477	-0.469059820946892	less	9	0
DOK5	66.330365974283	-0.211665844494371	greater	9	0
CDKN1C	56.2057368941641	-0.155370839773702	greater	9	0
SQLE	55.192878338279	-0.533403422334609	less	9	0
AMIGO2	66.9861523244314	-0.27189310836399	greater	9	0
HIST1H1B	50.7972304648863	-0.384665038564655	less	9	0
CHN1	57.973293768546	-0.363126884632322	greater	9	0
CHCHD10	52.1909000989121	-0.0202289780765957	greater	9	0
SEMA3D	57.4094955489615	-0.451984271015406	greater	9	0
AHR	52.6894164193868	-0.419388267832628	less	9	0
ZFP36L1	60.1147378832839	-0.953052388163205	less	9	0
PAG1	50.8753709198813	-0.504317495439531	less	9	0
FABP7	58.1879327398615	-0.285435710749693	greater	9	0
NCAPG	52.8229475766568	-0.414801505747632	less	9	0
PLK2	52.2413452027696	-0.396488994626693	less	9	0
FHL1	55.0336300692384	-0.208733872587585	less	9	0
PRRX2	56.2393669634026	-0.0856815105076628	greater	9	0
ARID5B	51.9772502472799	0.00645500256037526	less	9	0
KCNMB1	54.240356083086	-0.137449562703124	greater	9	0
MCM7	59.3452027695351	-0.435160885670885	less	9	0
CCNE2	50.4441147378833	-0.383216870397523	less	9	0
COL5A3	53.7744807121661	-0.392206417913101	greater	9	0
BAMBI	56.8259149357074	0.148256610699501	greater	9	0
DCLK1	51.2898120672601	-0.390594249734773	less	9	0
CTSA	64.9258160237389	-0.180262064233195	less	9	0
CASP1	51.7685459940654	-0.378224078846543	greater	9	0
MRVI1	52.8971315529177	-0.183796166855492	greater	9	0
SPOCD1	62.3847675568743	-0.0759134391608936	greater	9	0
LMO4	54.0237388724036	-0.146694073973503	greater	9	0
PDE5A	64.342235410485	-0.35935409616478	greater	9	0
CACNA2D3	59.9258160237394	-0.229365929243167	greater	9	0
